Date,Environment,Frequency(MHz),Cell ID,Group ID,Sector ID,Frequency Error(Hz),RSRP(dBm),Ch Power(dBm),OBW(Hz)
30/08/2565 18:23 น.,310.2165.1.csv,2165,253,84,1,5596.23291,-84,-52,6157096
30/08/2565 18:16 น.,310.773.1.csv,773,42,14,0,1474.912964,-97,-73,6140690
30/08/2565 18:17 น.,310.955.1.csv,955,442,147,1,2008.174438,-53,-36,6192372
30/08/2565 18:26 น.,315.1812.1.csv,1812.5,251,83,2,4752.488281,-62,-46,6187248
30/08/2565 18:28 น.,315.2120.1.csv,2120,242,80,2,4905.913574,-67,-52,6180101
30/08/2565 18:28 น.,315.2135.1.csv,2135,251,83,2,5585.782715,-52,-39,6186559
30/08/2565 18:29 น.,315.2165.1.csv,2165,253,84,1,6064.430176,-95,-70,6111929
30/08/2565 18:24 น.,315.773.1.csv,773,188,62,2,1581.479858,-96,-69,6188040
30/08/2565 18:25 น.,315.955.1.csv,955,365,121,2,2880.479248,-51,-36,6196040
30/08/2565 15:26 น.,316.1812.1.csv,1812.5,251,83,2,5565.635742,-68,-47,6160698
30/08/2565 15:28 น.,316.2135.1.csv,2135,251,83,2,6680.526855,-65,-37,6167381
30/08/2565 15:30 น.,316.2165.1.csv,2165,253,84,1,6738.681152,-91,-66,5887728
30/08/2565 15:24 น.,316.773.1.csv,773,42,14,0,2774.187744,-97,-75,6214528
30/08/2565 15:25 น.,316.955.1.csv,955,365,121,2,2864.614014,-53,-31,6202663
30/08/2565 15:15 น.,317.1812.1.csv,1812.5,251,83,2,5673.185059,-71,-51,6125381
30/08/2565 15:18 น.,317.2120.1.csv,2120,22,7,1,6308.253418,-67,-54,6183684
30/08/2565 15:20 น.,317.2135.1.csv,2135,251,83,2,6725.425293,-70,-47,6183036
30/08/2565 15:22 น.,317.2165.1.csv,2165,253,84,1,6794.164551,-96,-72,6195447
30/08/2565 15:13 น.,317.773.1.csv,773,42,14,0,2485.954102,-98,-67,5947528
30/08/2565 15:13 น.,317.955.1.csv,955,365,121,2,3229.059326,-64,-40,6187921
30/08/2565 15:09 น.,318.2120.1.csv,2120,22,7,1,4461.132324,-80,-61,6129076
30/08/2565 15:10 น.,318.2135.1.csv,2135,251,83,2,6656.29834,-70,-45,6155344
30/08/2565 15:11 น.,318.2165.1.csv,2165,253,84,1,6376.301758,-100,-74,6131711
30/08/2565 15:06 น.,318.773.1.csv,773,42,14,0,2194.218506,-84,-67,6184408
30/08/2565 15:06 น.,318.955.1.csv,955,365,121,2,2980.055664,-65,-49,6214461
30/08/2565 15:00 น.,319.2120.1.csv,2120,243,81,0,6249.124023,-75,-60,6178174
30/08/2565 15:00 น.,319.2135.1.csv,2135,251,83,2,6252.725586,-77,-56,6203694
30/08/2565 14:57 น.,319.773.1.csv,773,42,14,0,2865.177979,-92,-68,6197028
30/08/2565 14:58 น.,319.955.1.csv,955,365,121,2,2404.338867,-70,-56,6204657
30/08/2565 14:50 น.,320.2120.1.csv,2120,243,81,0,6031.328125,-74,-60,6222926
30/08/2565 14:52 น.,320.2135.1.csv,2135,162,54,0,6346.047852,-85,-64,6124023
30/08/2565 14:54 น.,320.2145.1.csv,2145,252,84,0,6481.914551,-86,-61,6202351
30/08/2565 14:55 น.,320.2165.1.csv,2165,253,84,1,6285.731934,-90,-65,6096682
30/08/2565 14:35 น.,320.773.1.csv,773,42,14,0,1727.800903,-83,-65,6126368
30/08/2565 14:38 น.,320.955.1.csv,955,68,22,2,2299.068604,-76,-59,6209134
30/08/2565 14:21 น.,321.1842.1.csv,1842.5,153,51,0,6090.5,-90,-75,5345288
30/08/2565 14:27 น.,321.2120.1.csv,2120,247,82,1,4835.860352,-75,-54,6128286
30/08/2565 14:28 น.,321.2135.1.csv,2135,162,54,0,5513.118652,-82,-65,6181891
30/08/2565 14:30 น.,321.2145.1.csv,2145,252,84,0,5174.851563,-88,-65,6202852
30/08/2565 14:32 น.,321.2165.1.csv,2165,253,84,1,5837.771973,-91,-66,6198933
30/08/2565 14:10 น.,321.773.1.csv,773,42,14,0,1226.298584,-82,-62,6205033
30/08/2565 14:15 น.,321.955.1.csv,955,365,121,2,2947.142822,-75,-59,6208017
30/08/2565 16:40 น.,329.1812.1.csv,1812.5,250,83,1,4049.292969,-81,-57,6192062
30/08/2565 16:41 น.,329.1830.1.csv,1830,252,84,0,4194.061035,-86,-68,6157966
30/08/2565 16:43 น.,329.2120.1.csv,2120,244,81,1,5482.58252,-71,-50,6105815
30/08/2565 16:43 น.,329.2135.1.csv,2135,250,83,1,5628.100586,-81,-68,6195971
30/08/2565 16:45 น.,329.2145.1.csv,2145,252,84,0,3563.974121,-95,-79,6202657
30/08/2565 16:46 น.,329.2165.1.csv,2165,252,84,0,5250.00293,-96,-69,6180040
30/08/2565 16:38 น.,329.773.1.csv,773,42,14,0,1773.080566,-100,-73,6137070
30/08/2565 16:39 น.,329.955.1.csv,955,363,121,0,1167.202026,-75,-52,6195150
30/08/2565 16:50 น.,330.1812.1.csv,1812.5,249,83,0,4603.334961,-82,-61,6130524
30/08/2565 16:51 น.,330.1830.1.csv,1830,252,84,0,4939.310547,-90,-69,6168914
30/08/2565 16:52 น.,330.2120.1.csv,2120,242,80,2,5478.654785,-64,-48,6195858
30/08/2565 16:53 น.,330.2135.1.csv,2135,249,83,0,5619.872559,-77,-59,6199174
30/08/2565 16:55 น.,330.2145.1.csv,2145,252,84,0,3973.272949,-84,-70,6060629
30/08/2565 16:56 น.,330.2165.1.csv,2165,253,84,1,5960.097656,-94,-66,6217716
30/08/2565 16:48 น.,330.773.1.csv,773,97,32,1,1874.289063,-99,-77,6154943
30/08/2565 16:49 น.,330.955.1.csv,955,363,121,0,2488.770264,-71,-51,6177147
30/08/2565 17:00 น.,331.1812.1.csv,1812.5,249,83,0,4657.15918,-82,-61,6177766
30/08/2565 17:03 น.,331.1830.1.csv,1830,252,84,0,5831.298828,-87,-74,6196970
30/08/2565 17:05 น.,331.2120.1.csv,2120,242,80,2,5962.415527,-74,-59,6197589
30/08/2565 17:05 น.,331.2135.1.csv,2135,249,83,0,4655.30957,-86,-69,6181344
30/08/2565 17:06 น.,331.2145.1.csv,2145,252,84,0,4813.997559,-91,-75,6191029
30/08/2565 17:07 น.,331.2165.1.csv,2165,252,84,0,5860.952148,-98,-71,6121247
30/08/2565 16:58 น.,331.773.1.csv,773,42,14,0,2783.9729,-102,-78,6146922
30/08/2565 16:59 น.,331.955.1.csv,955,442,147,1,2227.359131,-67,-52,6144739
30/08/2565 17:12 น.,332.1812.1.csv,1812.5,249,83,0,5127.217773,-73,-47,6188348
30/08/2565 17:14 น.,332.1830.1.csv,1830,252,84,0,567.1278076,-86,-75,6186532
30/08/2565 17:15 น.,332.2120.1.csv,2120,242,80,2,6333.882324,-75,-60,6144289
30/08/2565 17:16 น.,332.2135.1.csv,2135,249,83,0,6116.646973,-89,-65,6194615
30/08/2565 17:16 น.,332.2145.1.csv,2145,252,84,0,6779.473633,-92,-79,6197941
30/08/2565 17:17 น.,332.2165.1.csv,2165,252,84,0,4615.13623,-101,-77,6133159
30/08/2565 17:10 น.,332.773.1.csv,773,188,62,2,2284.863525,-107,-76,6064994
30/08/2565 17:11 น.,332.955.1.csv,955,442,147,1,2738.478516,-76,-62,6176276
30/08/2565 17:19 น.,333.1812.1.csv,1812.5,249,83,0,5031.900879,-83,-60,5752741
30/08/2565 17:22 น.,333.2120.1.csv,2120,242,80,2,5848.490723,-72,-57,6185350
30/08/2565 17:23 น.,333.2135.1.csv,2135,249,83,0,6247.32373,-89,-66,6170265
30/08/2565 17:25 น.,333.2145.1.csv,2145,252,84,0,6706.972168,-101,-83,6206627
30/08/2565 17:26 น.,333.2165.1.csv,2165,252,84,0,7363.489258,-102,-80,6194024
30/08/2565 17:18 น.,333.773.1.csv,773,202,67,1,2999.564697,-102,-74,6199246
30/08/2565 17:19 น.,333.955.1.csv,955,442,147,1,2128.232178,-80,-63,6203806
30/08/2565 17:30 น.,334.1812.1.csv,1812.5,249,83,0,5132.61084,-78,-57,6115065
30/08/2565 17:31 น.,334.1842.1.csv,1842.5,153,51,0,5140.46875,-99,-81,6150229
30/08/2565 17:32 น.,334.2120.1.csv,2120,242,80,2,6080.820313,-69,-50,6210841
30/08/2565 17:32 น.,334.2135.1.csv,2135,249,83,0,6058.639648,-68,-53,6197408
30/08/2565 17:34 น.,334.2165.1.csv,2165,252,84,0,6051.463379,-98,-72,6158954
30/08/2565 17:28 น.,334.773.1.csv,773,97,32,1,1784.261475,-95,-71,6130715
30/08/2565 17:29 น.,334.955.1.csv,955,442,147,1,2691.770508,-75,-55,6216225
31/08/2565 16:33 น.,290.1812.1.csv,1812.5,162,54,0,4097.954102,-73,-53,6185301
31/08/2565 16:34 น.,290.1842.1.csv,1842.5,153,51,0,6235.217773,-91,-76,5894738
31/08/2565 16:34 น.,290.2120.1.csv,2120,247,82,1,4540.999512,-67,-49,6204456
31/08/2565 16:35 น.,290.2135.1.csv,2135,162,54,0,5745.330566,-73,-54,6202175
31/08/2565 16:35 น.,290.2165.1.csv,2165,252,84,0,5920.618164,-92,-73,6168761
31/08/2565 16:30 น.,290.773.1.csv,773,42,14,0,1952.055298,-86,-63,6218320
31/08/2565 16:32 น.,290.955.1.csv,955,156,52,0,3198.041992,-73,-49,6182228
31/08/2565 16:24 น.,296.1812.1.csv,1812.5,249,83,0,2970.458008,-78,-64,6171218
31/08/2565 16:27 น.,296.2120.1.csv,2120,243,81,0,5176.296875,-65,-45,6189561
31/08/2565 16:27 น.,296.2135.1.csv,2135,249,83,0,4912.383789,-82,-57,6187611
31/08/2565 16:28 น.,296.2145.1.csv,2145,252,84,0,5278.603027,-83,-58,6216940
31/08/2565 16:29 น.,296.2165.1.csv,2165,252,84,0,4754.678711,-87,-65,6158289
31/08/2565 16:23 น.,296.773.1.csv,773,97,32,1,1632.654785,-93,-70,6225774
31/08/2565 16:23 น.,296.945.1.csv,945,253,84,1,964.2010498,-71,-47,6152558
31/08/2565 16:24 น.,296.955.1.csv,955,365,121,2,350.6795044,-74,-60,6200497
31/08/2565 16:54 น.,311.1812.1.csv,1812.5,249,83,0,4750.260742,-64,-46,6190861
31/08/2565 16:55 น.,311.2120.1.csv,2120,243,81,0,4844.624023,-60,-45,6175221
31/08/2565 16:56 น.,311.2135.1.csv,2135,249,83,0,5792.14209,-61,-47,6216239
31/08/2565 16:56 น.,311.2165.1.csv,2165,252,84,0,6094.744629,-89,-66,6192585
31/08/2565 16:52 น.,311.773.1.csv,773,97,32,1,2164.794678,-98,-73,6152109
31/08/2565 16:53 น.,311.955.1.csv,955,442,147,1,-1669.682373,-53,-38,6209676
31/08/2565 17:00 น.,312.1812.1.csv,1812.5,249,83,0,4943.708496,-63,-46,6212138
31/08/2565 17:01 น.,312.2120.1.csv,2120,244,81,1,6099.825195,-60,-45,6214229
31/08/2565 17:01 น.,312.2135.1.csv,2135,249,83,0,6081.737305,-64,-48,6188477
31/08/2565 17:02 น.,312.2165.1.csv,2165,253,84,1,6282.633789,-88,-71,6210919
31/08/2565 16:58 น.,312.773.1.csv,773,97,32,1,1924.607178,-94,-69,6167300
31/08/2565 16:59 น.,312.955.1.csv,955,442,147,1,2751.699219,-59,-45,6212280
31/08/2565 16:39 น.,313.1812.1.csv,1812.5,249,83,0,4632.42627,-61,-43,6225318
31/08/2565 16:41 น.,313.2120.1.csv,2120,243,81,0,5102.022949,-60,-45,6213154
31/08/2565 16:41 น.,313.2135.1.csv,2135,249,83,0,5620.960938,-67,-45,6194059
31/08/2565 16:42 น.,313.2165.1.csv,2165,252,84,0,5780.520996,-97,-67,6221012
31/08/2565 16:38 น.,313.773.1.csv,773,42,14,0,2228.268311,-91,-70,6172258
31/08/2565 16:39 น.,313.955.1.csv,955,442,147,1,714.1201172,-63,-44,6155953
31/08/2565 16:45 น.,314.1812.1.csv,1812.5,249,83,0,4753.727051,-70,-50,6218576
31/08/2565 16:46 น.,314.1830.1.csv,1830,252,84,0,6239.004883,-82,-66,6172860
31/08/2565 16:48 น.,314.2120.1.csv,2120,242,80,2,5437.412109,-57,-40,6137941
31/08/2565 16:48 น.,314.2135.1.csv,2135,249,83,0,5613.15332,-65,-52,6218061
31/08/2565 16:49 น.,314.214.2165.1.csv,2165,252,84,0,5591.554688,-94,-69,6159692
31/08/2565 16:44 น.,314.773.1.csv,773,202,67,1,1412.80603,-102,-78,6167269
31/08/2565 16:45 น.,314.955.1.csv,955,442,147,1,-2243.056152,-54,-40,6175405
31/08/2565 17:06 น.,322.1812.1.csv,1812.5,249,83,0,5015.306641,-73,-49,6024472
31/08/2565 17:07 น.,322.1830.1.csv,1830,252,84,0,5200.200195,-82,-56,6084296
31/08/2565 17:08 น.,322.2120.1.csv,2120,242,80,2,5747.843262,-68,-51,6198247
31/08/2565 17:08 น.,322.2135.1.csv,2135,249,83,0,7123.573242,-72,-54,6121889
31/08/2565 17:09 น.,322.2165.1.csv,2165,252,84,0,5961.625,-90,-67,6174721
31/08/2565 17:04 น.,322.773.1.csv,773,97,32,1,1992.048828,-100,-75,6162730
31/08/2565 17:05 น.,322.955.1.csv,955,363,121,0,3220.29834,-71,-56,6143277
31/08/2565 17:13 น.,323.1812.1.csv,1812.5,250,83,1,4397.470703,-80,-61,6206234
31/08/2565 17:13 น.,323.1830.1.csv,1830,252,84,0,5248.558105,-76,-62,6196035
31/08/2565 17:14 น.,323.2120.1.csv,2120,242,80,2,5544.875977,-64,-45,6189957
31/08/2565 17:15 น.,323.2135.1.csv,2135,250,83,1,5797.478516,-74,-56,6185434
31/08/2565 17:15 น.,323.2145.1.csv,2145,252,84,0,3999.803467,-77,-67,6149138
31/08/2565 17:16 น.,323.2165.1.csv,2165,253,84,1,6012.245605,-84,-61,6117176
31/08/2565 17:11 น.,323.773.1.csv,773,97,32,1,2885.97168,-101,-79,6164156
31/08/2565 17:12 น.,323.955.1.csv,955,363,121,0,-1283.007446,-72,-51,6203584
31/08/2565 17:20 น.,324.1812.1.csv,1812.5,250,83,1,4980.847168,-62,-46,6237381
31/08/2565 17:21 น.,324.1830.1.csv,1830,90,30,0,6261.756348,-81,-64,6131053
31/08/2565 17:22 น.,324.2120.1.csv,2120,244,81,1,5863.791992,-54,-36,6216759
31/08/2565 17:23 น.,324.2135.1.csv,2135,250,83,1,5658.764648,-59,-44,6211845
31/08/2565 17:24 น.,324.2165.1.csv,2165,253,84,1,6353.289063,-85,-64,6147471
31/08/2565 17:19 น.,324.773.1.csv,773,74,24,2,1901.303223,-98,-70,6188633
31/08/2565 17:19 น.,324.955.1.csv,955,363,121,0,572.6022339,-69,-39,6134253
31/08/2565 17:27 น.,325.1812.1.csv,1812.5,250,83,1,5221.01416,-78,-56,6229001
31/08/2565 17:28 น.,325.1830.1.csv,1830,252,84,0,4220.333496,-86,-66,6221570
31/08/2565 17:30 น.,325.2120.1.csv,2120,244,81,1,6033.786621,-71,-51,6189477
31/08/2565 17:32 น.,325.2135.1.csv,2135,250,83,1,5825.800781,-81,-68,6176422
31/08/2565 17:33 น.,325.2145.1.csv,2145,253,84,1,6886.841309,-74,-50,6161249
31/08/2565 17:34 น.,325.2165.1.csv,2165,253,84,1,6501.163574,-82,-64,6174605
31/08/2565 17:25 น.,325.773.1.csv,773,97,32,1,2156.066895,-97,-73,6213751
31/08/2565 17:26 น.,325.945.1.csv,945,39,13,0,1909.04541,-76,-58,6205975
31/08/2565 17:27 น.,325.955.1.csv,955,363,121,0,3184.156006,-71,-52,6204168
31/08/2565 17:37 น.,326.1812.1.csv,1812.5,250,83,1,4253.074219,-86,-63,6216069
31/08/2565 17:39 น.,326.1830.1.csv,1830,252,84,0,5814.984863,-88,-68,6123414
31/08/2565 17:40 น.,326.2120.1.csv,2120,244,81,1,5666.320313,-62,-49,6179755
31/08/2565 17:40 น.,326.2135.1.csv,2135,250,83,1,5777.036621,-73,-62,6192974
31/08/2565 17:41 น.,326.2145.1.csv,2145,252,84,0,6129.825195,-89,-76,6208643
31/08/2565 17:42 น.,326.2165.1.csv,2165,253,84,1,5906.135742,-98,-69,6152864
31/08/2565 17:35 น.,326.773.1.csv,773,42,14,0,2553.334473,-95,-71,6123961
31/08/2565 17:36 น.,326.955.1.csv,955,363,121,0,3404.790039,-70,-47,6151386
31/08/2565 17:45 น.,327.1812.1.csv,1812.5,250,83,1,4942.311523,-80,-54,5631676
31/08/2565 17:47 น.,327.1830.1.csv,1830,253,84,1,4327.578125,-83,-59,6185363
31/08/2565 17:48 น.,327.2120.1.csv,2120,244,81,1,6401.494629,-63,-50,6189248
31/08/2565 17:49 น.,327.2135.1.csv,2135,250,83,1,5787.486816,-83,-67,6184185
31/08/2565 17:50 น.,327.2145.1.csv,2145,252,84,0,5865.574219,-93,-76,6226533
31/08/2565 17:50 น.,327.2165.1.csv,2165,253,84,1,5627.131348,-93,-77,6164398
31/08/2565 17:43 น.,327.773.1.csv,773,42,14,0,2096.842773,-93,-74,6213273
31/08/2565 17:44 น.,327.955.1.csv,955,363,121,0,1888.925049,-70,-48,6184428
31/08/2565 14:23 น.,504.1812.1.csv,1812.5,162,54,0,4510.399902,-89,-66,6215392
31/08/2565 14:24 น.,504.1830.1.csv,1830,264,88,0,5924.20459,-82,-63,6225132
31/08/2565 14:25 น.,504.2120.1.csv,2120,22,7,1,6080.913574,-58,-42,6173641
31/08/2565 14:26 น.,504.2135.1.csv,2135,251,83,2,5966.435547,-80,-63,6180043
31/08/2565 14:28 น.,504.2145.1.csv,2145,266,88,2,5074.717773,-88,-69,6176560
31/08/2565 14:28 น.,504.2165.1.csv,2165,253,84,1,6282.576172,-95,-70,6202708
31/08/2565 14:19 น.,504.773.1.csv,773,42,14,0,1871.526367,-104,-79,6153605
31/08/2565 14:20 น.,504.945.1.csv,945,264,88,0,3011.641602,-76,-54,6175785
31/08/2565 14:33 น.,505.1812.1.csv,1812.5,251,83,2,6117.584473,-87,-63,6214142
31/08/2565 14:34 น.,505.1830.1.csv,1830,253,84,1,5241.200684,-84,-60,6136185
31/08/2565 14:36 น.,505.2120.1.csv,2120,22,7,1,6767.928711,-69,-49,6132776
31/08/2565 14:37 น.,505.2135.1.csv,2135,162,54,0,5502.646484,-79,-70,6192560
31/08/2565 14:38 น.,505.2145.1.csv,2145,253,84,1,7126.356445,-89,-70,6175182
31/08/2565 14:40 น.,505.2165.1.csv,2165,253,84,1,6611.512695,-85,-59,6182377
31/08/2565 14:30 น.,505.773.1.csv,773,42,14,0,2440.3125,-94,-73,6164472
31/08/2565 14:32 น.,505.945.1.csv,945,264,88,0,2443.320557,-75,-53,6232003
31/08/2565 14:45 น.,506.1812.1.csv,1812.5,162,54,0,5941.335938,-89,-68,6136884
31/08/2565 14:47 น.,506.1830.1.csv,1830,253,84,1,5379.472168,-85,-57,6203270
31/08/2565 14:50 น.,506.1842.1.csv,1842.5,153,51,0,6719.912109,-88,-73,5526830
31/08/2565 14:50 น.,506.2120.1.csv,2120,22,7,1,6534.105957,-70,-52,6116030
31/08/2565 14:51 น.,506.2135.1.csv,2135,162,54,0,5770.126953,-84,-76,6206925
31/08/2565 14:52 น.,506.2145.1.csv,2145,266,88,2,7051.198242,-92,-74,6194316
31/08/2565 14:52 น.,506.2165.1.csv,2165,253,84,1,6271.378906,-93,-68,6100455
31/08/2565 14:42 น.,506.773.1.csv,773,42,14,0,2676.29248,-91,-72,6174127
31/08/2565 14:43 น.,506.945.1.csv,945,264,88,0,3217.423584,-77,-57,6228336
31/08/2565 14:44 น.,506.955.1.csv,955,68,22,2,558.9669189,-78,-65,6131744
31/08/2565 14:56 น.,507.1812.1.csv,1812.5,162,54,0,4715.053223,-84,-71,6156598
31/08/2565 14:57 น.,507.1830.1.csv,1830,253,84,1,5753.620117,-81,-63,6112115
31/08/2565 14:58 น.,507.2120.1.csv,2120,22,7,1,6612.378906,-69,-54,6213434
31/08/2565 15:00 น.,507.2145.1.csv,2145,253,84,1,6532.083008,-78,-53,6206177
31/08/2565 15:00 น.,507.2165.1.csv,2165,253,84,1,6741.924316,-81,-53,6222440
31/08/2565 14:54 น.,507.773.1.csv,773,42,14,0,2584.724854,-91,-71,6227177
31/08/2565 14:54 น.,507.945.1.csv,945,253,84,1,3159.977295,-69,-46,6188358
31/08/2565 14:56 น.,507.955.1.csv,955,68,22,2,3741.832031,-77,-54,6205149
31/08/2565 15:04 น.,508.1812.1.csv,1812.5,162,54,0,4801.76123,-81,-71,6179595
31/08/2565 15:04 น.,508.1830.1.csv,1830,253,84,1,5551.4375,-77,-51,6167676
31/08/2565 15:05 น.,508.2120.1.csv,2120,22,7,1,6414.815918,-70,-55,6171815
31/08/2565 15:07 น.,508.2135.1.csv,2135,162,54,0,7340.824219,-79,-69,6176767
31/08/2565 15:08 น.,508.2145.1.csv,2145,253,84,1,6816.094238,-81,-54,6204094
31/08/2565 15:08 น.,508.2165.1.csv,2165,253,84,1,6738.728516,-78,-53,6107691
31/08/2565 15:01 น.,508.773.1.csv,773,42,14,0,2409.950928,-94,-75,6073024
31/08/2565 15:02 น.,508.945.1.csv,945,253,84,1,960.9594727,-76,-47,6164114
31/08/2565 15:03 น.,508.955.1.csv,955,68,22,2,1973.691895,-83,-59,6209087
31/08/2565 15:10 น.,509.1812.1.csv,1812.5,162,54,0,6188.96875,-83,-62,6029661
31/08/2565 15:12 น.,509.1830.1.csv,1830,253,84,1,5715.47998,-74,-51,6182554
31/08/2565 15:13 น.,509.2120.1.csv,2120,22,7,1,7420.021484,-74,-59,6178176
31/08/2565 15:14 น.,509.2135.1.csv,2135,162,54,0,3946.671143,-80,-66,6190089
31/08/2565 15:14 น.,509.2145.1.csv,2145,253,84,1,6650.513184,-83,-60,6035025
31/08/2565 15:15 น.,509.2165.1.csv,2165,253,84,1,6746.3125,-86,-59,6212979
31/08/2565 15:09 น.,509.773.1.csv,773,42,14,0,2210.318604,-87,-71,6194014
31/08/2565 15:10 น.,509.945.1.csv,945,253,84,1,686.6113892,-69,-49,6223978
31/08/2565 13:52 น.,510.1812.1.csv,1812.5,251,83,2,5602.179199,-82,-54,6158137
31/08/2565 13:53 น.,510.1842.1.csv,1842.5,153,51,0,7035.873047,-90,-82,6014468
31/08/2565 13:54 น.,510.2120.1.csv,2120,22,7,1,6635.068359,-52,-36,6202673
31/08/2565 13:55 น.,510.2135.1.csv,2135,251,83,2,6589.62793,-69,-67,6170416
31/08/2565 13:56 น.,510.2165.1.csv,2165,253,84,1,6840.154785,-94,-71,6202341
31/08/2565 13:49 น.,510.773.1.csv,773,42,14,0,2971.230469,-106,-83,6198492
31/08/2565 13:50 น.,510.945.1.csv,945,253,84,1,2355.743408,-78,-52,6095341
31/08/2565 13:51 น.,510.955.1.csv,955,365,121,2,1501.240967,-79,-54,5905970
31/08/2565 13:43 น.,511.1812.1.csv,1812.5,251,83,2,5480.765137,-81,-65,6158996
31/08/2565 13:45 น.,511.2120.1.csv,2120,23,7,2,6636.759277,-76,-59,6223450
31/08/2565 13:45 น.,511.2135.1.csv,2135,251,83,2,7034.166016,-79,-58,6132085
31/08/2565 13:48 น.,511.2165.1.csv,2165,253,84,1,6531.647949,-98,-71,6016884
31/08/2565 13:40 น.,511.773.1.csv,773,42,14,0,3496.292969,-98,-77,6185462
31/08/2565 13:42 น.,511.955.1.csv,955,365,121,2,3592.404297,-73,-52,6091949
31/08/2565 13:34 น.,512.1812.1.csv,1812.5,251,83,2,5392.356445,-82,-55,6168732
31/08/2565 13:36 น.,512.1842.1.csv,1842.5,153,51,0,6803.872559,-96,-83,6136161
31/08/2565 13:37 น.,512.2120.1.csv,2120,22,7,1,5202.909668,-70,-53,6185168
31/08/2565 13:38 น.,512.2135.1.csv,2135,251,83,2,6477.686035,-81,-62,6152607
31/08/2565 13:39 น.,512.2165.1.csv,2165,253,84,1,6808.296387,-99,-71,6100356
31/08/2565 13:25 น.,512.773.1.csv,773,42,14,0,2559.312012,-100,-72,6184089
31/08/2565 13:26 น.,512.945.1.csv,945,253,84,1,2625.918945,-76,-55,6124783
31/08/2565 13:27 น.,512.955.1.csv,955,365,121,2,2854.21875,-76,-46,6163597
31/08/2565 13:20 น.,513.1812.1.csv,1812.5,251,83,2,2795.628174,-79,-68,6184299
31/08/2565 13:20 น.,513.1830.1.csv,1830,253,84,1,5417.40918,-75,-52,5972238
31/08/2565 13:22 น.,513.2120.1.csv,2120,243,81,0,6451.439941,-90,-71,6200945
31/08/2565 13:23 น.,513.2135.1.csv,2135,162,54,0,6170.807129,-86,-70,6181775
31/08/2565 13:23 น.,513.2145.1.csv,2145,253,84,1,6108.963379,-90,-60,5899052
31/08/2565 13:24 น.,513.2165.1.csv,2165,253,84,1,6493.984863,-90,-65,6149300
31/08/2565 13:18 น.,513.773.1.csv,773,42,14,0,2065.202881,-95,-77,6174045
31/08/2565 13:18 น.,513.945.1.csv,945,253,84,1,1234.513306,-65,-41,6201085
31/08/2565 13:11 น.,514.1812.1.csv,1812.5,162,54,0,4793.982422,-84,-62,6203860
31/08/2565 13:14 น.,514.2120.1.csv,2120,243,81,0,6651.17627,-87,-63,6134758
31/08/2565 13:15 น.,514.2135.1.csv,2135,162,54,0,6061.57666,-79,-63,6210951
31/08/2565 13:16 น.,514.2145.1.csv,2145,253,84,1,6076.849609,-80,-55,6138305
31/08/2565 13:16 น.,514.2165.1.csv,2165,253,84,1,6345.518066,-84,-57,6190992
31/08/2565 13:08 น.,514.773.1.csv,773,42,14,0,1930.967896,-89,-67,6220495
31/08/2565 13:08 น.,514.945.1.csv,945,253,84,1,2456.506836,-68,-42,6180964
31/08/2565 12:54 น.,515.1812.1.csv,1812.5,251,83,2,3267.255859,-84,-66,6208454
31/08/2565 12:56 น.,515.2120.1.csv,2120,243,81,0,5061.203613,-75,-56,6178013
31/08/2565 12:58 น.,515.2145.1.csv,2145,253,84,1,5120.318359,-76,-50,6175022
31/08/2565 12:59 น.,515.2165.1.csv,2165,253,84,1,5738.21582,-74,-48,6203098
31/08/2565 12:49 น.,515.773.1.csv,773,42,14,0,1485.441772,-92,-61,6188626
31/08/2565 12:52 น.,515.945.1.csv,945,253,84,1,1409.075562,-72,-52,6162092
31/08/2565 13:02 น.,516.1812.1.csv,1812.5,251,83,2,5783.929199,-80,-58,6183070
31/08/2565 13:04 น.,516.2120.1.csv,2120,247,82,1,4506.937012,-82,-67,6217894
31/08/2565 13:05 น.,516.2135.1.csv,2135,251,83,2,6996.066406,-84,-67,6179768
31/08/2565 13:06 น.,516.2145.1.csv,2145,253,84,1,6148.942383,-87,-67,6187254
31/08/2565 13:06 น.,516.2165.1.csv,2165,253,84,1,5630.080078,-88,-61,6174272
31/08/2565 13:00 น.,516.773.1.csv,773,42,14,0,1881.827148,-86,-67,6186910
31/08/2565 13:01 น.,516.945.1.csv,945,253,84,1,1916.687012,-68,-45,6101725
4/10/1965 12:00 น.,175.1830.1.csv,1830,33,11,0,6804.576172,-88,-73,6182810
4/10/1965 12:01 น.,175.1842.1.csv,1842.5,153,51,0,7437.500488,-99,-72,4591158
4/10/1965 11:58 น.,175.773.1.csv,773,97,32,1,3075.631104,-102,-75,6149462
4/10/1965 11:59 น.,175.945.1.csv,945,265,88,1,4160.953125,-83,-68,6178094
4/10/1965 11:52 น.,179.1830.1.csv,1830,33,11,0,5789.32373,-95,-79,6192861
4/10/1965 11:54 น.,179.2120.1.csv,2120,19,6,1,7392.834961,-78,-76,6185656
4/10/1965 11:55 น.,179.2145.1.csv,2145,33,11,0,7101.495605,-92,-57,6174230
4/10/1965 11:50 น.,179.773.1.csv,773,42,14,0,3709.500977,-109,-78,6204081
4/10/1965 11:51 น.,179.945.1.csv,945,265,88,1,3424.907227,-79,-86,6201277
